Date,Open,High,Low,Close,Adj Close,Volume
1997-11-28,20.875000,20.875000,20.875000,20.875000,16.634932,0
1997-12-01,21.958334,21.958334,21.958334,21.958334,17.498224,0
1997-12-02,21.770834,21.770834,21.770834,21.770834,17.348808,0
1997-12-03,21.875000,21.875000,21.875000,21.875000,17.431814,0
1997-12-04,21.833334,21.833334,21.833334,21.833334,17.398609,0
1997-12-05,22.270834,22.270834,22.270834,22.270834,17.747248,0
1997-12-08,22.166666,22.166666,22.166666,22.166666,17.664240,0
1997-12-09,21.916666,21.916666,21.916666,21.916666,17.465021,0
1997-12-10,21.500000,21.500000,21.500000,21.500000,17.132984,0
1997-12-11,20.895834,20.895834,20.895834,20.895834,16.651531,0
1997-12-12,20.937500,20.937500,20.937500,20.937500,16.684738,0
1997-12-15,21.291666,21.291666,21.291666,21.291666,16.966970,0
1997-12-16,21.520834,21.520834,21.520834,21.520834,17.149590,0
1997-12-17,21.312500,21.312500,21.312500,21.312500,16.983572,0
1997-12-18,20.854166,20.854166,20.854166,20.854166,16.618330,0
1997-12-19,20.562500,20.562500,20.562500,20.562500,16.385906,0
1997-12-22,20.750000,20.750000,20.750000,20.750000,16.535324,0
1997-12-23,20.729166,20.729166,20.729166,20.729166,16.518719,0
1997-12-24,20.083334,20.083334,20.083334,20.083334,16.004066,0
1997-12-26,20.437500,20.437500,20.437500,20.437500,16.286297,0
1997-12-29,20.875000,20.875000,20.875000,20.875000,16.634932,0
1997-12-30,21.458334,21.458334,21.458334,21.458334,17.099783,0
1997-12-31,21.437500,21.437500,21.437500,21.437500,17.083179,0
1998-01-02,21.687500,21.687500,21.687500,21.687500,17.282402,0
1998-01-05,21.791666,21.791666,21.791666,21.791666,17.365406,0
1998-01-06,21.083334,21.083334,21.083334,21.083334,16.800947,0
1998-01-07,21.208334,21.208334,21.208334,21.208334,16.900562,0
1998-01-08,20.645834,20.645834,20.645834,20.645834,16.452314,0
1998-01-09,19.291666,19.291666,19.291666,19.291666,15.373201,0
1998-01-12,19.937500,19.937500,19.937500,19.937500,15.887857,0
1998-01-13,20.583334,20.583334,20.583334,20.583334,16.402512,0
1998-01-14,20.708334,20.708334,20.708334,20.708334,16.502119,0
1998-01-15,20.354166,20.354166,20.354166,20.354166,16.219887,0
1998-01-16,20.916666,20.916666,20.916666,20.916666,16.668137,0
1998-01-20,21.625000,21.625000,21.625000,21.625000,17.232594,0
1998-01-21,21.208334,21.208334,21.208334,21.208334,16.900562,0
1998-01-22,20.812500,20.812500,20.812500,20.812500,16.585129,0
1998-01-23,20.729166,20.729166,20.729166,20.729166,16.518719,0
1998-01-26,20.687500,20.687500,20.687500,20.687500,16.485518,0
1998-01-27,21.104166,21.104166,21.104166,21.104166,16.817549,0
1998-01-28,21.458334,21.458334,21.458334,21.458334,17.099783,0
1998-01-29,21.687500,21.687500,21.687500,21.687500,17.282402,0
1998-01-30,21.729166,21.729166,21.729166,21.729166,17.315603,0
1998-02-02,22.437500,22.437500,22.437500,22.437500,17.880060,0
1998-02-03,22.750000,22.750000,22.750000,22.750000,18.129091,0
1998-02-04,22.708334,22.708334,22.708334,22.708334,18.095888,0
1998-02-05,22.687500,22.687500,22.687500,22.687500,18.079281,0
1998-02-06,23.083334,23.083334,23.083334,23.083334,18.394718,0
1998-02-09,22.937500,22.937500,22.937500,22.937500,18.278505,0
1998-02-10,23.354166,23.354166,23.354166,23.354166,18.610538,0
1998-02-11,23.333334,23.333334,23.333334,23.333334,18.593937,0
1998-02-12,23.458334,23.458334,23.458334,23.458334,18.693552,0
1998-02-13,23.270834,23.270834,23.270834,23.270834,18.544132,0
1998-02-17,23.520834,23.520834,23.520834,23.520834,18.743357,0
1998-02-18,23.895834,23.895834,23.895834,23.895834,19.042183,0
1998-02-19,23.687500,23.687500,23.687500,23.687500,18.876169,0
1998-02-20,24.000000,24.000000,24.000000,24.000000,19.125193,0
1998-02-23,24.166666,24.166666,24.166666,24.166666,19.258007,0
1998-02-24,23.833334,23.833334,23.833334,23.833334,18.992378,0
1998-02-25,24.375000,24.375000,24.375000,24.375000,19.424021,0
1998-02-26,24.687500,24.687500,24.687500,24.687500,19.673048,0
1998-02-27,24.604166,24.604166,24.604166,24.604166,19.606644,0
1998-03-02,24.604166,24.604166,24.604166,24.604166,19.606644,0
1998-03-03,24.854166,24.854166,24.854166,24.854166,19.805864,0
1998-03-04,24.500000,24.500000,24.500000,24.500000,19.523636,0
1998-03-05,24.062500,24.062500,24.062500,24.062500,19.174997,0
1998-03-06,24.916666,24.916666,24.916666,24.916666,19.855667,0
1998-03-09,24.750000,24.750000,24.750000,24.750000,19.722855,0
1998-03-10,25.291666,25.291666,25.291666,25.291666,20.154501,0
1998-03-11,25.479166,25.479166,25.479166,25.479166,20.303915,0
1998-03-12,25.645834,25.645834,25.645834,25.645834,20.436729,0
1998-03-13,25.520834,25.520834,25.520834,25.520834,20.337120,0
1998-03-16,26.020834,26.020834,26.020834,26.020834,20.735561,0
1998-03-17,26.145834,26.145834,26.145834,26.145834,20.835171,0
1998-03-18,26.312500,26.312500,26.312500,26.312500,20.967983,0
1998-03-19,26.520834,26.520834,26.520834,26.520834,21.134001,0
1998-03-20,26.979166,26.979166,26.979166,26.979166,21.499237,0
1998-03-23,26.833334,26.833334,26.833334,26.833334,21.383028,0
1998-03-24,27.270834,27.270834,27.270834,27.270834,21.731665,0
1998-03-25,27.104166,27.104166,27.104166,27.104166,21.598848,0
1998-03-26,26.958334,26.958334,26.958334,26.958334,21.482641,0
1998-03-27,26.812500,26.812500,26.812500,26.812500,21.366428,0
1998-03-30,26.729166,26.729166,26.729166,26.729166,21.300016,0
1998-03-31,26.958334,26.958334,26.958334,26.958334,21.482641,0
1998-04-01,27.333334,27.333334,27.333334,27.333334,21.781467,0
1998-04-02,27.958334,27.958334,27.958334,27.958334,22.279520,0
1998-04-03,28.145834,28.145834,28.145834,28.145834,22.428936,0
1998-04-06,27.770834,27.770834,27.770834,27.770834,22.130108,0
1998-04-07,27.375000,27.375000,27.375000,27.375000,21.814672,0
1998-04-08,27.020834,27.020834,27.020834,27.020834,21.532444,0
1998-04-09,27.395834,27.395834,27.395834,27.395834,21.831276,0
1998-04-13,27.291666,27.291666,27.291666,27.291666,21.748266,0
1998-04-14,27.687500,27.687500,27.687500,27.687500,22.063698,0
1998-04-15,27.833334,27.833334,27.833334,27.833334,22.179913,0
1998-04-16,27.208334,27.208334,27.208334,27.208334,21.681860,0
1998-04-17,27.958334,27.958334,27.958334,27.958334,22.279520,0
1998-04-20,27.875000,27.875000,27.875000,27.875000,22.213112,0
1998-04-21,28.208334,28.208334,28.208334,28.208334,22.478743,0
1998-04-22,28.250000,28.250000,28.250000,28.250000,22.511944,0
1998-04-23,27.770834,27.770834,27.770834,27.770834,22.130108,0
1998-04-24,27.083334,27.083334,27.083334,27.083334,21.582249,0
1998-04-27,26.166666,26.166666,26.166666,26.166666,20.851770,0
1998-04-28,26.062500,26.062500,26.062500,26.062500,20.768764,0
1998-04-29,26.333334,26.333334,26.333334,26.333334,20.984591,0
1998-04-30,27.416666,27.416666,27.416666,27.416666,21.847876,0
1998-05-01,27.937500,27.937500,27.937500,27.937500,22.262922,0
1998-05-04,27.833334,27.833334,27.833334,27.833334,22.179913,0
1998-05-05,27.437500,27.437500,27.437500,27.437500,21.864477,0
1998-05-06,26.812500,26.812500,26.812500,26.812500,21.366428,0
1998-05-07,26.395834,26.395834,26.395834,26.395834,21.034393,0
1998-05-08,27.208334,27.208334,27.208334,27.208334,21.681860,0
1998-05-11,27.041666,27.041666,27.041666,27.041666,21.549049,0
1998-05-12,27.500000,27.500000,27.500000,27.500000,21.914282,0
1998-05-13,27.604166,27.604166,27.604166,27.604166,21.997293,0
1998-05-14,27.375000,27.375000,27.375000,27.375000,21.814672,0
1998-05-15,27.041666,27.041666,27.041666,27.041666,21.549049,0
1998-05-18,26.854166,26.854166,26.854166,26.854166,21.399632,0
1998-05-19,27.187500,27.187500,27.187500,27.187500,21.665258,0
1998-05-20,27.625000,27.625000,27.625000,27.625000,22.013893,0
1998-05-21,27.270834,27.270834,27.270834,27.270834,21.731665,0
1998-05-22,27.125000,27.125000,27.125000,27.125000,21.615456,0
1998-05-26,26.187500,26.187500,26.187500,26.187500,20.868376,0
1998-05-27,26.291666,26.291666,26.291666,26.291666,20.951380,0
1998-05-28,26.500000,26.500000,26.500000,26.500000,21.117399,0
1998-05-29,26.020834,26.020834,26.020834,26.020834,20.735561,0
1998-06-01,26.250000,26.250000,26.250000,26.250000,20.918182,0
1998-06-02,26.270834,26.270834,26.270834,26.270834,20.934782,0
1998-06-03,25.437500,25.437500,25.437500,25.437500,20.270714,0
1998-06-04,26.354166,26.354166,26.354166,26.354166,21.001186,0
