Date,Open,High,Low,Close,Adj Close,Volume
2002-07-30,81.750000,81.900002,81.519997,81.519997,42.858082,6100
2002-07-31,81.949997,82.800003,81.900002,82.529999,43.389084,29400
2002-08-01,82.540001,83.019997,82.540001,83.000000,43.636154,25000
2002-08-02,83.160004,84.099998,82.879997,83.849998,44.083084,52800
2002-08-05,84.040001,84.440002,83.849998,84.220001,44.277576,61100
2002-08-06,83.870003,83.900002,83.220001,83.500000,43.899063,64900
2002-08-07,83.599998,84.139999,83.360001,83.699997,44.004173,40300
2002-08-08,83.580002,83.769997,83.360001,83.699997,44.004173,40900
2002-08-09,84.000000,84.879997,84.000000,84.879997,44.624546,35900
2002-08-12,85.300003,86.699997,85.139999,85.400002,44.897938,32100
2002-08-13,85.779999,86.470001,85.370003,86.449997,45.449974,75400
2002-08-14,87.459999,87.900002,86.750000,86.779999,45.623455,130000
2002-08-15,86.379997,86.500000,85.849998,86.019997,45.223896,87100
2002-08-16,86.440002,86.519997,84.820000,85.059998,44.719212,85000
2002-08-19,85.050003,85.339996,84.709999,85.320000,44.855888,47300
2002-08-20,85.620003,86.290001,85.599998,86.269997,45.355312,40800
2002-08-21,85.680000,86.099998,85.629997,85.809998,45.113506,40000
2002-08-22,85.550003,85.550003,85.059998,85.059998,44.719212,34400
2002-08-23,85.199997,85.949997,85.199997,85.900002,45.160828,20100
2002-08-26,85.699997,86.209999,85.669998,85.980003,45.202862,23900
2002-08-27,85.400002,85.680000,85.199997,85.440002,44.919022,301800
2002-08-28,86.040001,86.180000,85.839996,85.870003,45.145042,18100
2002-08-29,86.760002,86.860001,86.349998,86.559998,45.507801,135700
2002-08-30,86.750000,87.129997,86.449997,87.080002,45.781216,78100
2002-09-03,87.080002,88.040001,87.000000,88.040001,46.485023,102100
2002-09-04,88.029999,88.300003,87.839996,88.019997,46.474457,66300
2002-09-05,88.570000,88.650002,87.379997,88.500000,46.727886,648400
2002-09-06,87.970001,88.190002,87.199997,87.459999,46.178768,140000
2002-09-09,87.500000,87.830002,87.260002,87.330002,46.110134,83800
2002-09-10,87.169998,88.000000,87.000000,87.750000,46.331879,336000
2002-09-11,87.000000,87.300003,86.750000,87.290001,46.088993,177700
2002-09-12,87.480003,88.139999,87.470001,87.970001,46.448044,43400
2002-09-13,88.330002,88.940002,88.180000,88.779999,46.875740,155100
2002-09-16,89.199997,89.220001,88.900002,88.930000,46.954895,73000
2002-09-17,88.639999,89.320000,88.360001,89.099998,47.044666,75400
2002-09-18,89.160004,89.559998,89.019997,89.120003,47.055225,196600
2002-09-19,89.699997,89.769997,89.260002,89.720001,47.372028,109900
2002-09-20,89.449997,89.519997,89.059998,89.300003,47.150280,113500
2002-09-23,90.000000,90.239998,89.769997,90.099998,47.572681,163200
2002-09-24,90.300003,90.940002,90.209999,90.680000,47.878925,251900
2002-09-25,90.099998,90.360001,89.260002,89.580002,47.298119,127200
2002-09-26,89.050003,89.529999,88.610001,89.370003,47.187260,429000
2002-09-27,89.529999,90.040001,89.480003,90.040001,47.541012,298200
2002-09-30,90.660004,90.900002,90.080002,90.400002,47.731068,297800
2002-10-01,89.160004,89.300003,88.800003,88.940002,47.139038,257500
2002-10-02,89.239998,89.480003,88.839996,89.449997,47.409370,91000
2002-10-03,89.300003,89.510002,88.800003,89.230003,47.292774,29900
2002-10-04,88.400002,89.720001,88.400002,89.510002,47.441143,131000
2002-10-07,89.900002,89.959999,89.459999,89.660004,47.520687,433800
2002-10-08,89.500000,90.519997,89.360001,89.690002,47.536556,530900
2002-10-09,90.300003,90.379997,89.949997,90.150002,47.780396,402900
2002-10-10,90.169998,90.169998,89.279999,89.440002,47.404091,97100
2002-10-11,89.099998,89.220001,88.059998,88.379997,46.842239,421800
2002-10-14,88.500000,88.550003,88.070000,88.250000,46.773346,18300
2002-10-15,87.000000,87.300003,86.150002,86.160004,45.665630,297100
2002-10-16,86.599998,86.599998,85.889999,86.199997,45.686848,125200
2002-10-17,85.139999,85.559998,85.070000,85.150002,45.130314,233400
2002-10-18,85.019997,85.389999,84.279999,85.370003,45.246922,459100
2002-10-21,85.500000,85.599998,84.500000,84.540001,44.806992,134900
2002-10-22,84.849998,84.849998,84.220001,84.300003,44.679802,205000
2002-10-23,84.750000,85.199997,84.180000,84.330002,44.695763,127800
2002-10-24,84.160004,85.250000,84.080002,85.070000,45.087948,339600
2002-10-25,85.349998,85.559998,85.150002,85.379997,45.252235,146100
2002-10-28,85.559998,85.639999,85.199997,85.260002,45.188622,97800
2002-10-29,85.820000,86.889999,85.769997,86.370003,45.776939,125000
2002-10-30,86.370003,86.680000,86.070000,86.339996,45.761047,31900
2002-10-31,86.050003,86.860001,86.019997,86.730003,45.967720,512700
2002-11-01,86.300003,86.930000,85.250000,85.980003,45.775524,125100
2002-11-04,85.480003,85.750000,85.250000,85.599998,45.573242,342500
2002-11-05,85.599998,85.599998,85.089996,85.269997,45.397533,73800
2002-11-06,85.050003,86.129997,84.910004,85.610001,45.578583,118500
2002-11-07,87.050003,87.730003,86.849998,87.730003,46.707260,147900
2002-11-08,88.400002,88.650002,87.949997,88.440002,47.085236,294700
2002-11-11,88.550003,88.919998,88.400002,88.919998,47.340794,70000
2002-11-12,89.150002,89.150002,88.370003,88.410004,47.069294,494300
2002-11-13,88.449997,88.690002,87.959999,88.599998,47.170456,104700
2002-11-14,87.650002,87.650002,86.760002,86.760002,46.190815,118000
2002-11-15,86.540001,87.230003,86.260002,87.110001,46.377144,110700
2002-11-18,87.019997,87.629997,86.959999,87.500000,46.584789,32200
2002-11-19,87.949997,88.230003,87.510002,87.820000,46.755169,51800
