Date,Open,High,Low,Close,Adj Close,Volume
1993-01-29,43.968750,43.968750,43.750000,43.937500,25.968958,1003200
1993-02-01,43.968750,44.250000,43.968750,44.250000,26.153660,480500
1993-02-02,44.218750,44.375000,44.125000,44.343750,26.209057,201300
1993-02-03,44.406250,44.843750,44.375000,44.812500,26.486113,529400
1993-02-04,44.968750,45.093750,44.468750,45.000000,26.596937,531500
1993-02-05,44.968750,45.062500,44.718750,44.968750,26.578478,492100
1993-02-08,44.968750,45.125000,44.906250,44.968750,26.578478,596100
1993-02-09,44.812500,44.812500,44.562500,44.656250,26.393753,122100
1993-02-10,44.656250,44.750000,44.531250,44.718750,26.430716,379600
1993-02-11,44.781250,45.125000,44.781250,44.937500,26.559996,19500
1993-02-12,44.875000,44.875000,44.593750,44.593750,26.356831,42500
1993-02-16,44.468750,44.468750,43.406250,43.468750,25.691906,374800
1993-02-17,43.468750,43.531250,43.281250,43.437500,25.673439,210900
1993-02-18,43.937500,43.937500,42.812500,43.406250,25.654961,378100
1993-02-19,43.406250,43.562500,43.343750,43.562500,25.747307,34900
1993-02-22,43.687500,43.781250,43.562500,43.718750,25.839661,513600
1993-02-23,43.843750,43.875000,43.468750,43.687500,25.821194,373700
1993-02-24,43.718750,44.250000,43.718750,44.250000,26.153660,26300
1993-02-25,44.218750,44.375000,44.125000,44.343750,26.209057,44500
1993-02-26,44.437500,44.437500,44.187500,44.406250,26.246014,66200
1993-03-01,44.562500,44.562500,44.218750,44.281250,26.172125,66500
1993-03-02,44.312500,44.937500,44.250000,44.937500,26.559996,182400
1993-03-03,45.000000,45.156250,44.937500,45.125000,26.670828,280100
1993-03-04,45.187500,45.187500,44.875000,44.875000,26.523060,89500
1993-03-05,44.937500,45.125000,44.718750,44.750000,26.449169,40000
1993-03-08,44.843750,45.750000,44.843750,45.750000,27.040209,50800
1993-03-09,45.656250,45.687500,45.500000,45.593750,26.947884,169300
1993-03-10,45.593750,45.687500,45.406250,45.687500,27.003263,194400
1993-03-11,45.718750,45.843750,45.500000,45.562500,26.929392,70900
1993-03-12,45.187500,45.218750,44.812500,45.093750,26.652357,643600
1993-03-15,45.062500,45.312500,45.062500,45.312500,26.781643,310800
1993-03-16,45.312500,45.437500,45.312500,45.312500,26.781643,30800
1993-03-17,45.250000,45.250000,44.968750,45.031250,26.615404,21800
1993-03-18,45.218750,45.500000,45.218750,45.312500,26.781643,59300
1993-03-19,45.281250,45.281250,45.031250,45.031250,26.741098,66900
1993-03-22,44.593750,44.875000,44.562500,44.781250,26.592657,183400
1993-03-23,44.906250,44.937500,44.812500,44.875000,26.648321,55200
1993-03-24,44.812500,45.062500,44.593750,44.875000,26.648321,37200
1993-03-25,44.906250,45.250000,44.843750,45.156250,26.815344,110100
1993-03-26,45.125000,45.156250,44.875000,44.906250,26.666868,101500
1993-03-29,44.937500,45.312500,44.937500,45.093750,26.778231,87100
1993-03-30,45.156250,45.218750,45.093750,45.218750,26.852465,56000
1993-03-31,45.343750,45.468750,45.187500,45.187500,26.833904,111600
1993-04-01,45.250000,45.250000,44.937500,45.031250,26.741098,129500
1993-04-02,44.656250,44.656250,44.093750,44.093750,26.184397,59400
1993-04-05,44.437500,44.437500,44.187500,44.312500,26.314287,172200
1993-04-06,44.406250,44.406250,44.062500,44.187500,26.240065,129700
1993-04-07,44.250000,44.343750,44.156250,44.343750,26.332838,28000
1993-04-08,44.531250,44.531250,44.093750,44.281250,26.295742,180800
1993-04-12,44.718750,44.937500,44.656250,44.906250,26.666868,348500
1993-04-13,44.875000,45.156250,44.843750,45.000000,26.722549,146100
1993-04-14,45.031250,45.062500,44.906250,44.937500,26.685432,119600
1993-04-15,44.906250,45.031250,44.750000,44.937500,26.685432,148600
1993-04-16,44.968750,45.031250,44.875000,44.937500,26.685432,47900
1993-04-19,44.937500,45.062500,44.718750,44.750000,26.574089,157000
1993-04-20,44.687500,44.750000,44.250000,44.531250,26.444199,279500
1993-04-21,44.625000,44.625000,44.375000,44.500000,26.425627,67900
1993-04-22,44.312500,44.687500,43.937500,43.937500,26.091602,97700
1993-04-23,43.843750,43.968750,43.687500,43.750000,25.980268,106000
1993-04-26,43.781250,43.937500,43.281250,43.406250,25.776127,62600
1993-04-27,43.343750,43.875000,43.343750,43.875000,26.054495,156800
1993-04-28,43.812500,43.906250,43.718750,43.781250,25.998814,85900
1993-04-29,43.875000,43.968750,43.625000,43.968750,26.110176,85000
1993-04-30,44.125000,44.281250,44.031250,44.031250,26.147274,88500
1993-05-03,44.093750,44.312500,43.906250,44.312500,26.314287,80500
1993-05-04,44.406250,44.625000,44.343750,44.468750,26.407076,149100
1993-05-05,44.468750,44.750000,44.468750,44.593750,26.481310,109000
1993-05-06,44.531250,44.562500,44.406250,44.437500,26.388527,54700
1993-05-07,44.468750,44.468750,44.281250,44.343750,26.332838,68000
1993-05-10,44.406250,44.687500,44.406250,44.437500,26.388527,113900
1993-05-11,44.437500,44.625000,44.312500,44.625000,26.499857,42600
1993-05-12,44.437500,44.593750,44.437500,44.562500,26.462776,31000
1993-05-13,44.375000,44.375000,44.000000,44.031250,26.147274,129100
1993-05-14,44.031250,44.156250,43.968750,44.000000,26.128731,63500
1993-05-17,44.125000,44.156250,43.937500,44.156250,26.221493,34000
1993-05-18,44.187500,44.218750,43.968750,44.125000,26.202950,105200
1993-05-19,44.125000,45.031250,43.843750,45.031250,26.741098,50200
1993-05-20,45.031250,45.156250,44.937500,45.156250,26.815344,98200
1993-05-21,45.187500,45.250000,44.718750,44.750000,26.574089,221400
1993-05-24,44.843750,45.093750,44.843750,44.937500,26.685432,30500
1993-05-25,45.125000,45.125000,45.031250,45.031250,26.741098,191800
1993-05-26,45.156250,45.625000,45.125000,45.593750,27.075136,102400
1993-05-27,45.656250,45.656250,45.375000,45.437500,26.982370,53800
1993-05-28,45.406250,45.406250,45.000000,45.218750,26.852465,79100
1993-06-01,45.375000,45.812500,45.312500,45.656250,27.112253,28300
1993-06-02,45.531250,45.750000,45.343750,45.593750,27.075136,20300
1993-06-03,45.500000,45.500000,45.343750,45.437500,26.982370,21600
1993-06-04,45.312500,45.312500,45.093750,45.281250,26.889570,32000
1993-06-07,45.375000,45.375000,45.125000,45.125000,26.796783,121400
1993-06-08,45.000000,45.000000,44.718750,44.718750,26.555525,104500
1993-06-09,44.875000,45.062500,44.812500,44.875000,26.648321,43300
1993-06-10,44.843750,44.937500,44.750000,44.906250,26.666868,17900
1993-06-11,45.062500,45.156250,44.906250,45.093750,26.778231,647400
1993-06-14,45.156250,45.187500,45.031250,45.031250,26.741098,64200
1993-06-15,45.093750,45.125000,44.937500,44.937500,26.685432,142400
1993-06-16,44.937500,45.031250,44.812500,45.031250,26.741098,330900
1993-06-17,45.125000,45.187500,45.031250,45.187500,26.833904,37400
1993-06-18,44.843750,44.843750,44.500000,44.500000,26.612921,58500
1993-06-21,44.625000,44.625000,44.531250,44.593750,26.668985,29300
1993-06-22,44.656250,44.656250,44.562500,44.625000,26.687668,137500
1993-06-23,44.625000,44.625000,44.218750,44.218750,26.444702,227600
1993-06-24,44.343750,44.812500,44.343750,44.812500,26.799805,243700
1993-06-25,44.781250,44.906250,44.750000,44.781250,26.781124,44800
1993-06-28,45.000000,45.281250,44.937500,45.281250,27.080153,439900
1993-06-29,45.218750,45.218750,45.000000,45.062500,26.949320,207500
1993-06-30,45.125000,45.218750,45.000000,45.062500,26.949320,437600
1993-07-01,45.125000,45.125000,44.875000,44.937500,26.874563,605700
1993-07-02,44.781250,44.812500,44.531250,44.687500,26.725044,285400
1993-07-06,44.625000,44.750000,44.156250,44.218750,26.444702,246400
1993-07-07,44.187500,44.406250,44.187500,44.343750,26.519466,343700
1993-07-08,44.375000,44.937500,44.312500,44.843750,26.818506,248200
1993-07-09,44.843750,44.968750,44.750000,44.968750,26.893253,378200
1993-07-12,44.906250,44.968750,44.843750,44.937500,26.874563,373700
1993-07-13,44.968750,45.093750,44.656250,44.906250,26.855862,389600
1993-07-14,44.937500,45.187500,44.906250,45.062500,26.949320,617300
1993-07-15,45.031250,45.031250,44.781250,44.875000,26.837183,443800
1993-07-16,44.906250,44.937500,44.687500,44.750000,26.762426,216400
1993-07-19,44.750000,44.750000,44.593750,44.718750,26.743731,188200
1993-07-20,44.687500,44.843750,44.468750,44.843750,26.818506,68500
1993-07-21,44.781250,44.812500,44.656250,44.812500,26.799805,142700
1993-07-22,44.750000,44.812500,44.500000,44.500000,26.612921,632400
1993-07-23,44.593750,44.718750,44.562500,44.718750,26.743731,286200
1993-07-26,44.843750,45.062500,44.843750,44.968750,26.893253,121300
1993-07-27,45.000000,45.031250,44.781250,44.937500,26.874563,92800
1993-07-28,44.843750,44.937500,44.781250,44.843750,26.818506,30800
1993-07-29,44.937500,45.218750,44.875000,45.093750,26.968016,331000
1993-07-30,45.093750,45.093750,44.781250,44.843750,26.818506,75300
1993-08-02,44.906250,45.125000,44.906250,44.968750,26.893253,41300
1993-08-03,45.062500,45.187500,44.843750,45.000000,26.911936,81600
1993-08-04,45.000000,45.093750,44.875000,45.000000,26.911936,434000
1993-08-05,45.000000,45.000000,44.843750,44.906250,26.855862,36800
1993-08-06,45.031250,45.062500,44.906250,44.968750,26.893253,402300
1993-08-09,45.093750,45.343750,45.000000,45.218750,27.042776,828200
1993-08-10,45.187500,45.218750,45.125000,45.187500,27.024071,604900
1993-08-11,45.156250,45.312500,45.156250,45.187500,27.024071,542200
1993-08-12,45.312500,45.312500,44.906250,45.062500,26.949320,303700
1993-08-13,45.093750,45.156250,45.093750,45.125000,26.986692,103500
1993-08-16,45.156250,45.500000,45.156250,45.375000,27.136208,241800
1993-08-17,45.343750,45.531250,45.343750,45.531250,27.229662,369300
1993-08-18,45.687500,45.875000,45.656250,45.781250,27.379166,414300
1993-08-19,45.812500,45.812500,45.718750,45.781250,27.379166,28500
1993-08-20,45.687500,45.812500,45.656250,45.812500,27.397852,80700
1993-08-23,45.625000,45.750000,45.625000,45.718750,27.341785,15600
1993-08-24,45.718750,46.218750,45.718750,46.218750,27.640802,273400
1993-08-25,46.218750,46.437500,46.156250,46.250000,27.659500,242300
1993-08-26,46.281250,46.531250,46.093750,46.281250,27.678185,120000
1993-08-27,46.156250,46.250000,46.156250,46.250000,27.659500,25700
1993-08-30,46.281250,46.500000,46.281250,46.437500,27.771624,183500
1993-08-31,46.406250,46.562500,46.343750,46.562500,27.846386,66500
1993-09-01,46.406250,46.593750,46.406250,46.500000,27.809015,136500
1993-09-02,46.531250,46.593750,46.312500,46.343750,27.715557,472400
1993-09-03,46.312500,46.437500,46.250000,46.375000,27.734243,630500
1993-09-07,46.375000,46.437500,46.000000,46.062500,27.547365,196400
1993-09-08,46.062500,46.062500,45.593750,45.906250,27.453930,269900
1993-09-09,45.718750,46.031250,45.718750,46.000000,27.509991,239200
1993-09-10,46.125000,46.437500,46.062500,46.406250,27.752939,106500
1993-09-13,46.562500,46.562500,46.437500,46.437500,27.771624,66900
1993-09-14,46.312500,46.312500,46.093750,46.250000,27.659500,184500
1993-09-15,46.062500,46.406250,45.906250,46.375000,27.734243,101000
1993-09-16,46.312500,46.343750,46.156250,46.187500,27.622118,54300
1993-09-17,45.875000,45.906250,45.750000,45.812500,27.568563,200900
1993-09-20,45.875000,45.968750,45.437500,45.437500,27.342894,57800
1993-09-21,45.500000,45.562500,44.812500,45.281250,27.248869,318200
1993-09-22,45.437500,45.718750,45.375000,45.656250,27.474524,439700
1993-09-23,45.781250,45.937500,45.718750,45.906250,27.624977,88500
1993-09-24,45.843750,45.875000,45.718750,45.781250,27.549751,53500
1993-09-27,46.125000,46.281250,46.125000,46.281250,27.850649,274600
1993-09-28,46.312500,46.312500,46.156250,46.187500,27.794245,158300
1993-09-29,46.187500,46.312500,45.968750,46.031250,27.700197,221000
1993-09-30,46.031250,46.125000,45.843750,45.937500,27.643784,99300
1993-10-01,45.875000,46.218750,45.812500,46.156250,27.775412,22700
1993-10-04,46.218750,46.218750,46.093750,46.218750,27.813026,1038500
1993-10-05,46.312500,46.312500,46.000000,46.156250,27.775412,436500
1993-10-06,46.187500,46.375000,46.125000,46.125000,27.756622,209200
1993-10-07,46.187500,46.187500,45.968750,46.000000,27.681389,59400
1993-10-08,46.125000,46.156250,45.718750,46.062500,27.719009,54400
1993-10-11,46.156250,46.250000,46.156250,46.156250,27.775412,467100
1993-10-12,46.218750,46.250000,46.187500,46.218750,27.813026,26200
1993-10-13,46.250000,46.250000,46.156250,46.218750,27.813026,139100
1993-10-14,46.406250,46.812500,46.281250,46.812500,28.170322,108100
1993-10-15,47.031250,47.156250,46.906250,47.062500,28.320770,1502500
1993-10-18,47.031250,47.031250,46.875000,46.937500,28.245556,722400
1993-10-19,46.875000,46.968750,46.593750,46.593750,28.038698,880100
1993-10-20,46.750000,46.750000,46.562500,46.656250,28.076292,230400
1993-10-21,46.687500,46.687500,46.531250,46.593750,28.038698,56200
1993-10-22,46.656250,46.843750,46.375000,46.375000,27.907049,390700
1993-10-25,46.406250,46.562500,46.281250,46.500000,27.982283,114500
1993-10-26,46.468750,46.500000,46.312500,46.468750,27.963459,186200
1993-10-27,46.406250,46.531250,46.406250,46.500000,27.982283,118400
1993-10-28,46.562500,46.968750,46.562500,46.843750,28.189131,129600
1993-10-29,46.812500,46.875000,46.781250,46.843750,28.189131,80700
1993-11-01,46.781250,47.000000,46.781250,46.968750,28.264351,36400
1993-11-02,46.906250,47.000000,46.656250,46.937500,28.245556,262100
1993-11-03,46.906250,46.906250,46.125000,46.343750,27.888254,479100
1993-11-04,46.343750,46.343750,45.812500,45.843750,27.587360,130400
1993-11-05,45.718750,46.062500,45.531250,46.062500,27.719009,363200
1993-11-08,46.093750,46.250000,45.968750,46.125000,27.756622,367600
1993-11-09,46.437500,46.468750,46.125000,46.156250,27.775412,246900
1993-11-10,46.156250,46.500000,46.031250,46.500000,27.982283,46500
1993-11-11,46.500000,46.625000,46.343750,46.375000,27.907049,88900
1993-11-12,46.468750,46.750000,46.437500,46.593750,28.038698,108200
1993-11-15,46.687500,46.687500,46.437500,46.562500,28.019884,243300
1993-11-16,46.656250,46.812500,46.468750,46.781250,28.151533,492600
1993-11-17,46.812500,46.812500,46.406250,46.531250,28.001085,39600
1993-11-18,46.468750,46.562500,46.281250,46.406250,27.925861,240800
1993-11-19,46.250000,46.375000,46.218750,46.312500,27.869450,106000
1993-11-22,46.187500,46.218750,45.875000,46.031250,27.700197,165300
1993-11-23,46.281250,46.312500,46.031250,46.281250,27.850649,89700
1993-11-24,46.406250,46.500000,46.343750,46.468750,27.963459,77200
1993-11-26,46.593750,46.593750,46.468750,46.500000,27.982283,1019800
1993-11-29,46.625000,46.718750,46.312500,46.312500,27.869450,517500
1993-11-30,46.281250,46.562500,46.250000,46.343750,27.888254,230000
1993-12-01,46.593750,46.625000,46.406250,46.406250,27.925861,379200
1993-12-02,46.500000,46.562500,46.406250,46.531250,28.001085,352000
1993-12-03,46.500000,46.718750,46.500000,46.718750,28.113916,306000
1993-12-06,46.781250,46.937500,46.781250,46.875000,28.207926,99500
1993-12-07,46.875000,46.906250,46.781250,46.843750,28.189131,88800
1993-12-08,46.843750,46.843750,46.781250,46.843750,28.189131,146700
1993-12-09,46.843750,46.906250,46.625000,46.687500,28.095106,416500
1993-12-10,46.718750,46.718750,46.500000,46.593750,28.038698,412900
1993-12-13,46.593750,46.875000,46.531250,46.875000,28.207926,273200
1993-12-14,46.906250,46.906250,46.531250,46.531250,28.001085,41900
1993-12-15,46.593750,46.625000,46.468750,46.468750,27.963459,82600
1993-12-16,46.656250,46.656250,46.562500,46.625000,28.057508,78200
1993-12-17,46.406250,46.593750,46.375000,46.562500,28.211687,104700
1993-12-20,46.531250,46.656250,46.500000,46.625000,28.249559,68800
1993-12-21,46.562500,46.562500,46.406250,46.468750,28.154894,205700
1993-12-22,46.593750,46.812500,46.500000,46.781250,28.344242,410300
1993-12-23,46.750000,46.843750,46.687500,46.750000,28.325314,533800
1993-12-27,46.750000,47.000000,46.750000,47.000000,28.476780,447100
1993-12-28,46.968750,47.125000,46.937500,47.093750,28.533571,880600
1993-12-29,47.125000,47.156250,47.000000,47.031250,28.495695,266700
1993-12-30,47.000000,47.000000,46.750000,46.843750,28.382122,219900
1993-12-31,46.937500,47.000000,46.562500,46.593750,28.230629,312900
1994-01-03,46.593750,46.656250,46.406250,46.468750,28.154894,960900
1994-01-04,46.531250,46.656250,46.468750,46.656250,28.268501,164300
1994-01-05,46.718750,46.781250,46.531250,46.750000,28.325314,710900
1994-01-06,46.812500,46.843750,46.687500,46.750000,28.325314,201000
1994-01-07,46.843750,47.062500,46.718750,47.031250,28.495695,775500
1994-01-10,47.093750,47.593750,46.968750,47.593750,28.836512,593700
1994-01-11,47.562500,47.562500,47.343750,47.500000,28.779718,295200
1994-01-12,47.531250,47.531250,47.187500,47.343750,28.685057,158400
1994-01-13,47.218750,47.312500,47.156250,47.218750,28.609324,244300
1994-01-14,47.375000,47.500000,47.375000,47.406250,28.722918,137200
1994-01-17,47.406250,47.468750,47.312500,47.406250,28.722918,17700
1994-01-18,47.468750,47.531250,47.375000,47.468750,28.760786,166400
1994-01-19,47.406250,47.468750,47.250000,47.343750,28.685057,200800
1994-01-20,47.406250,47.500000,47.375000,47.468750,28.760786,281100
1994-01-21,47.531250,47.531250,47.343750,47.375000,28.703979,85600
1994-01-24,47.343750,47.562500,47.187500,47.187500,28.590382,373800
1994-01-25,47.218750,47.250000,47.093750,47.187500,28.590382,310400
1994-01-26,47.187500,47.343750,47.125000,47.312500,28.666113,145100
1994-01-27,47.406250,47.812500,47.343750,47.750000,28.931181,344500
1994-01-28,47.937500,48.031250,47.875000,47.875000,29.006910,356500
1994-01-31,48.062500,48.312500,48.000000,48.218750,29.215202,313800
1994-02-01,48.156250,48.156250,47.906250,47.968750,29.063734,303600
1994-02-02,48.125000,48.281250,48.093750,48.281250,29.253065,307600
1994-02-03,48.187500,48.187500,47.906250,48.062500,29.120535,466100
1994-02-04,48.062500,48.125000,46.968750,46.968750,28.457838,1403200
1994-02-07,46.843750,47.312500,46.843750,47.187500,28.590382,516400
1994-02-08,47.281250,47.281250,47.031250,47.218750,28.609324,188200
1994-02-09,47.250000,47.437500,47.187500,47.406250,28.722918,144600
1994-02-10,47.375000,47.406250,47.000000,47.000000,28.476780,883900
1994-02-11,47.031250,47.281250,46.812500,47.156250,28.571451,519400
1994-02-14,47.062500,47.375000,47.000000,47.218750,28.609324,2742100
1994-02-15,47.312500,47.500000,47.250000,47.468750,28.760786,374700
1994-02-16,47.531250,47.531250,47.343750,47.437500,28.741858,287600
1994-02-17,47.656250,47.687500,47.031250,47.156250,28.571451,342400
1994-02-18,47.187500,47.218750,46.750000,46.875000,28.401052,313300
1994-02-22,47.000000,47.343750,47.000000,47.343750,28.685057,154500
1994-02-23,47.406250,47.437500,47.062500,47.218750,28.609324,391700
1994-02-24,47.062500,47.062500,46.562500,46.593750,28.230629,770800
1994-02-25,46.656250,46.812500,46.562500,46.812500,28.363159,531300
1994-02-28,46.937500,47.062500,46.812500,46.812500,28.363159,333000
1994-03-01,46.812500,46.906250,46.375000,46.625000,28.249559,423600
1994-03-02,46.031250,46.687500,45.906250,46.687500,28.287434,581500
1994-03-03,46.625000,46.625000,46.437500,46.562500,28.211687,223200
1994-03-04,46.562500,46.812500,46.406250,46.687500,28.287434,595800
1994-03-07,46.843750,47.000000,46.843750,46.937500,28.438910,539800
1994-03-08,46.968750,46.968750,46.687500,46.750000,28.325314,880300
1994-03-09,46.812500,47.000000,46.593750,46.968750,28.457838,2500100
1994-03-10,46.937500,46.937500,46.437500,46.593750,28.230629,207400
1994-03-11,46.656250,46.906250,46.406250,46.843750,28.382122,576600
1994-03-14,47.031250,47.031250,46.843750,46.906250,28.419983,345900
1994-03-15,47.000000,47.093750,46.843750,46.875000,28.401052,748600
1994-03-16,46.937500,47.250000,46.781250,47.250000,28.628239,455500
1994-03-17,47.093750,47.312500,47.093750,47.250000,28.628239,133000
1994-03-18,46.750000,47.031250,46.718750,46.968750,28.621986,365500
1994-03-21,46.812500,46.937500,46.718750,46.843750,28.545835,324800
1994-03-22,46.843750,47.062500,46.750000,46.968750,28.621986,435700
1994-03-23,46.937500,47.062500,46.906250,46.937500,28.602962,698500
1994-03-24,46.750000,46.843750,46.156250,46.375000,28.260181,1200500
